edge,p_value
GNA15+RGS4,0.0002779771286195
RGS20+RGS4,0.0081035467095457
GRM5+RGS4,0.02407904378098
RGS20+RGS8,0.0096222662463026
RGS10+RGS8,0.0001330461098698
AGO1+NOTCH4,0.0246430898458775
B4GALT1+NOTCH4,0.0047109024101819
NUMB+NOTCH4,0.0160813757505039
CLASRP+CLIP1,0.0006846272647965
PCNT+CLIP1,0.0280167192497653
DNAH1+CLIP1,4.5571094275519555e-05
PIK3R6+ATG14,0.0363257424023233
PLCG1+TEC,0.0004991912400183
JAK2+TEC,0.0021427200843338
GRB2+TEC,0.0013962326203577
SHC1+TEC,0.002230566915507
BTK+TEC,0.0442097511496272
PAPOLA+RNPS1,0.0465858559705922
RAB7A+PIK3R4,0.0109793105359016
GABARAPL1+PIK3R4,0.0184545969771312
WIPI2+PIK3R4,0.0018248085705745
MTM1+PIK3R4,0.0391650733927683
ATG2A+PIK3R4,0.0178399753135243
PIK3CD+PIK3R4,0.0039351861841142
PIK3R5+PIK3R4,0.0046626826947742
PRKAG3+PIK3R4,0.0187889870334518
ATG12+PIK3R4,0.0494844520066106
RPL18A+RPL28,0.0035000860842547
RPL10L+RPL28,0.0402032738438033
RPL36AL+RPL28,0.00513394961015
RPL27A+RPL28,0.0145466163818021
TMA16+RPL28,0.0046381014473886
RPL7A+RPL28,0.0439988876128319
WDR31+RPL28,0.0001013927263908
BTF3+RPL28,7.899340290003576e-06
RPL6+RPL28,0.0221153353830465
RPL18+RPL28,1.6794530844869444e-05
RPS5+RPL28,5.0859835928116755e-05
RPS3+RPL36,0.0073823490635237
MRPL11+RPL36,1.7118096188211707e-06
RPS27L+RPL36,0.0368938000572965
LYAR+RPL36,0.0459311137706464
TMA16+RPL36,0.0265546804156641
SERBP1+RPL36,0.0276497229510544
WDR31+RPL36,7.535818502024447e-07
GSPT1+RPL36,0.0034557806018579
RPS24+RPL36,0.0004169543407247
RPL26L1+RPL36,0.0432228864517898
RPS15+RPL36,0.0009775947155634
CPSF3+NUP37,0.0002470153738881
GCKR+NUP37,3.6987592227040014e-06
NUP54+NUP37,0.0001077608037954
GEMIN6+NUP37,0.0414711476694875
GEMIN5+NUP37,1.4130767722022902e-05
NDC1+NUP37,0.0021057439418869
HSPA2+NUP37,0.0242705450700814
COPB1+KPNA3,0.0096127863566736
GABRB1+COMMD8,4.3863196993281346e-07
KIF5A+KIF5C,0.0003455632869481
SNRPF+HNRNPR,0.0002253378145715
HNRNPU+HNRNPR,1.239989284775793e-05
CALR+HNRNPR,2.074320967950579e-05
GTF2F2+HNRNPR,1.1760347985818649e-07
PCBP2+HNRNPR,3.504180652911426e-05
DHX9+HNRNPR,5.738507075545955e-06
HNRNPK+HNRNPR,3.517525955695997e-07
RPS20+HNRNPR,8.344048113544695e-06
SNRNP70+HNRNPR,9.361710620091944e-06
NAT10+AATF,0.0086139052619777
PSMD13+PAAF1,0.0008124449318144
ST13+HSPA12B,0.0001043433259762
NUP107+HSPA12B,0.0326741496810172
RANBP2+HSPA12B,0.0030517441973582
NUP205+HSPA12B,0.0494119875989524
HSPA9+HSPA12B,0.0003443313207946
NUP43+HSPA12B,0.0005705750412246
HSPA8+HSPA12B,5.569068290220365e-05
DAW1+EFTUD2,0.0055019894930416
EEF2+RPL27,0.0039567516063682
RPLP2+RPL27,0.0152117836835772
TMA16+RPL27,0.0284560836926166
RPL7A+RPL27,0.0047429536149663
WDR31+RPL27,1.517344655094913e-06
RPL9+RPL27,0.0317383560302693
COL4A5+IBSP,0.0045980788017389
ITGB1+IBSP,0.0252445137243114
NASP+MAD2L1,0.0002436250016396
KIF18A+MAD2L1,6.449870722847693e-08
ANLN+MAD2L1,3.798310804877082e-05
PLK4+MAD2L1,0.0002656892760867
PLK1+MAD2L1,8.432542940904974e-07
UBE2C+MAD2L1,4.398931835627875e-06
DTL+MAD2L1,0.0055756110670557
NEK2+MAD2L1,9.223112385003944e-07
RFC4+MAD2L1,0.0166073795742776
CHEK1+MAD2L1,0.0170172620160977
SLBP+MAD2L1,0.0032116750876882
GTF2F2+POLR2G,0.0471119072018851
POLR3A+POLR2G,0.0147541811531417
ERCC2+POLR2G,0.0406286143343731
KIF17+CLUAP1,0.0057552881750658
RRAS+TSKS,0.0072897262005513
BYSL+TRMT6,8.172005199041207e-06
NOP9+TRMT6,0.0410715979620423
DHX37+TRMT6,0.0017681413780782
WDR75+TRMT6,2.122904258030674e-08
GNL3L+TRMT6,0.0313985394256351
FTSJ3+TRMT6,0.0016729462826158
IFT43+IFT81,6.065610377164867e-08
KIF3B+IFT81,7.636176051846555e-07
RPL19+RPL13,2.9552373042152115e-05
EEF2+RPL13,0.0146905041189768
MRPL11+RPL13,5.527906656381464e-06
ZNF622+RPL13,0.0061333586302344
RPLP2+RPL13,0.041878332045436
EEF1A1+RPL13,1.8684091615520687e-05
RPL7+RPL13,5.476078702047692e-06
LYAR+RPL13,0.0379972951726585
RPLP1+RPL13,0.0470009549603269
TMA16+RPL13,0.0214005163775857
SERBP1+RPL13,0.0286908871445084
WDR31+RPL13,3.0758914812534013e-06
RPL11+RPL13,2.840395488384574e-06
RPS14+RPL13,0.0007464882726599
RPS18+RPL13,1.894493803029139e-07
GSPT1+RPL13,0.0033710324876993
RPL10+RPL13,5.3524645892441817e-05
RPS24+RPL13,0.0005967121591589
RPS15+RPL13,0.0118614160769211
TDRKH+TDRD6,0.0019583423056916
ZNF346+CCDC90B,0.0231416726348351
POLR2I+POLR2C,1.367539316160658e-05
POLR3A+POLR2C,0.0114078107896711
RPS3+RPL9,0.0077588864707374
MRPL11+RPL9,5.864050407087031e-06
ZNF622+RPL9,0.0056529112685301
TMA16+RPL9,0.0246566233086802
PDCD11+RPL9,0.00166956517862
SERBP1+RPL9,0.0278266961087081
WDR31+RPL9,3.1870285838806468e-06
GSPT1+RPL9,0.0026765159489681
RPL27+RPL9,0.0317383560302693
RPS15+RPL9,0.0044964495245978
DMC1+RAD51AP1,0.0041372743495585
CCNB1+RAD51AP1,0.0093766059420765
KIF11+RAD51AP1,0.0032263591017549
MCM4+RAD51AP1,0.0406572603079811
ANLN+RAD51AP1,0.0030741558012472
RRM2+RAD51AP1,0.0431715966126521
RFC1+RAD51AP1,0.0074840777471829
HMMR+RAD51AP1,0.000538936534994
MPHOSPH10+NMD3,1.2874495737767e-05
WDR12+NMD3,1.3873266583713086e-05
RRP12+NMD3,0.0281535325993989
CHCHD3+MTX1,0.0048336385601043
VDAC1+MTX1,0.0009994980320891
TOMM40+MTX1,0.001569880478108
MFN1+MTX1,0.0001258081912379
RNASEL+IFIT5,0.0007050474317327
HSPA5+DNAJB5,0.036195174617616
HSPA12B+NUP107,0.0326741496810172
GCKR+NUP107,2.834114081924443e-05
NUP54+NUP107,0.0138241408619896
SNRPF+NUP107,0.0002482852959184
GEMIN5+NUP107,0.0001382489324797
NUP43+NUP107,0.0099268353111295
DDX20+NUP107,5.7071387842254616e-06
NDC1+NUP107,0.0097967133888629
NEK6+NUP107,0.0002076471673338
HSPA2+NUP107,9.027654637774407e-05
SNUPN+NUP107,0.0021419782070229
NOP9+UTP6,0.0096111464212032
PES1+UTP6,0.0307841955961972
NOL12+UTP6,0.0263226773246433
FTSJ3+UTP6,0.0020440208143516
MIOX+MAPK8IP2,6.001416491702136e-05
APP+MAPK8IP2,0.0001350513895832
LRP8+MAPK8IP2,0.0062521148689341
MAP2K7+MAPK8IP2,0.0093567901028817
MPHOSPH10+FBL,0.0031568708883846
WDR12+FBL,0.0004841173569562
NAF1+FBL,0.0008337699217767
RUVBL1+FBL,5.909836901334936e-06
NOL12+FBL,0.0013684622561479
EXOSC2+FBL,3.0272245245194535e-05
NACA2+FBL,0.0262827325183207
SNRPG+DHX15,0.0047238340501782
DHX37+DHX15,0.0183892317562101
ZMAT5+DHX15,0.0281784028196565
DDX17+DHX15,0.0152505202184224
PRPF8+DHX15,0.0038248328489587
SNTA1+NOS1AP,0.0396631763064245
TCHP+NOS1AP,6.239652206150605e-05
UHMK1+NOS1AP,0.0007200560593513
NOS1+NOS1AP,0.0001499097697513
PSTK+SECISBP2,0.0088570278712986
RSPH1+RSPH3,0.0035513892805133
DDX55+RRP9,0.0303636814391342
GRWD1+RRP9,0.000818288531174
DHX37+RRP9,0.0042339437747945
METTL1+RRP9,0.0136156027392077
EXOSC4+RRP9,0.0096157286652135
TFB2M+RRP9,0.0062840745358067
DDX31+RRP9,0.0058404109700414
POLR1C+RRP9,0.015188616546624
NUFIP1+RRP9,0.0376211839884082
RRP1+RRP9,5.311375360673456e-05
SEC22A+SCFD1,0.0023853391175794
GRIA1+SCFD1,4.034915102605193e-05
RPL13+RPLP1,0.0470009549603269
MRPL11+RPLP1,6.2233907411848545e-06
WDR31+RPLP1,4.2275795957151725e-06
FAM98A+DDX1,0.0430733874055662
TSEN15+DDX1,2.5502845631915125e-07
NCBP2+POLR2J,0.0001955735080615
UBL5+POLR2J,3.405343922749265e-08
SF3B5+POLR2J,7.472544739303328e-07
RANBP2+IPO5,2.6009526181197105e-05
NUP98+IPO5,0.0329985596185196
TNPO1+IPO5,0.000767135577724
WDR43+IPO5,0.0008344601596536
NUP153+IPO5,0.0040590811956986
EXOSC4+EXOSC8,2.3571680097327635e-05
RAF1+CDC37,4.1867708949873976e-05
RPL13+RPL19,2.9552373042152115e-05
MRPL11+RPL19,1.0233576129639029e-05
ZNF622+RPL19,0.0060598335499464
TMA16+RPL19,0.0244856325205076
SERBP1+RPL19,0.0270118738436149
WDR31+RPL19,4.722285970227527e-06
GSPT1+RPL19,0.003350452593868
RPS24+RPL19,4.1786243835584715e-05
RPS15+RPL19,0.0007796604747364
MRPS18C+MTIF2,0.0094121728084903
EIF3A+MTIF2,5.622723522237923e-05
PPAT+PRPS2,1.3958462519150862e-05
MCM4+NDC80,0.0276056554119886
PLK4+NDC80,0.0019758575050531
CDT1+NDC80,0.0001868706942458
SKA3+NDC80,0.0002126383330345
NCAPD2+NDC80,1.5335555417342074e-07
TACC3+NDC80,0.001812598196188
INCENP+NDC80,0.0029580052111247
CHEK1+NDC80,0.0183820640290007
DSN1+NDC80,0.0022963949332469
HJURP+NDC80,0.0231316593164544
CENPE+CENPK,0.0120369197315726
ASPM+CENPK,0.0130395094700467
SMNDC1+SNRPA1,0.0005732160546101
LSM6+SNRPA1,0.0278267566966413
RNF220+DMAP1,0.00114096840984
ING1+DMAP1,0.0356624920289129
POLR2C+POLR2I,1.367539316160658e-05
POLR2D+POLR2I,0.0189087902121565
MYB+POLR2I,8.080583508934487e-06
CTR9+POLR2I,0.0072601719757807
RTF1+POLR2I,2.153021925211134e-05
RPS3+RPLP0,0.0022727289896705
MRPL11+RPLP0,8.034995607426368e-06
TCP1+RPLP0,7.379802387167166e-05
WDR31+RPLP0,2.673645327495182e-06
GSPT1+RPLP0,0.0031819266961547
RPS15+RPLP0,0.0011591301520717
CEBPZ+RBM28,0.0152367231452093
TTC27+RBM28,1.41955521066648e-05
NOL12+RBM28,0.0044193693724223
PDCD11+RBM28,0.0364750821411718
WDR46+RBM28,0.0001443497121653
TEX10+RBM28,0.0041101303672252
NOP56+RBM28,0.0005671733883495
DROSHA+RBM28,0.0003604045385124
EIF3G+HERC2,0.016309234927196
RRP9+POLR1C,0.015188616546624
MRPS9+POLR1C,0.0400179889182901
TRUB1+POLR1C,0.0106241761698744
PES1+POLR1C,0.007319282414023
MRPS2+POLR1C,0.0002326660015884
WDR46+POLR1C,4.60207754277514e-06
GTF3A+POLR1C,0.0006426325048471
PWP1+POLR1C,0.0096520992255295
BRF1+POLR1C,0.002558973083115
GABPB1+TDRD7,0.0005464075115115
CPSF2+NUP210,0.0124676662094658
DDX20+NUP210,1.0294502225427457e-07
RGPD2+NUP210,0.0069940583447417
IRF2BP1+VGLL4,0.009566470441386
KPNB1+CCT2,0.0119769687658476
ZNF668+SEC23IP,2.7784978178852188e-05
DNAI1+DNAAF1,0.0379496179003899
MPHOSPH10+NOP10,0.000282676715051
HNRNPU+NOP10,0.0473831402291044
RUVBL1+NOP10,0.0059285683782456
PIF1+NOP10,0.0137530855382212
ANKRD28+NOP10,0.0080507324525874
RPS7+DENR,0.0165753864056185
MCTS1+DENR,5.90049905621107e-05
PAXIP1+SMC6,0.0099122402867862
TOP3A+SMC6,0.0288876323383007
AGXT+DLD,0.0206812112254188
PCCB+DLD,0.0468490939739278
ERCC8+RBBP5,2.4379674743543714e-07
COPS5+RBBP5,0.0001438564473354
SMYD3+RBBP5,0.0032408745936482
C8G+RTP2,1.4506092820482768e-06
HSPB11+IFT172,0.0048810530713411
GLI3+IFT172,0.0005900659969654
GLI2+IFT172,0.0085160985079066
RHBDD3+FRMD8,0.0070140293888009
SPATA7+AHI1,0.0010305646025395
HDAC5+DDX20,0.0004222671013961
NUP107+DDX20,5.7071387842254616e-06
NUP210+DDX20,1.0294502225427457e-07
NUP133+DDX20,8.724286980511574e-05
RBL2+DDX20,2.122854996152068e-05
NUP54+DDX20,0.0010681898260714
SNRPF+DDX20,0.0003276077394845
SNRPG+DDX20,6.16981161995282e-07
NUP205+DDX20,0.0107959978285088
LSM11+DDX20,5.8767999839591405e-05
GEMIN2+DDX20,0.0001814979247902
NUP98+DDX20,2.917900652175888e-05
NCBP2+DDX20,1.9524385775378115e-05
FOXL2+DDX20,1.2264046171499292e-05
NUP43+DDX20,0.0007130712224321
SNRPD2+DDX20,4.039410751476653e-06
NUP188+DDX20,7.267056008213038e-05
AGO1+DDX20,0.0242938703914253
E2F4+DDX20,0.0002633541893255
SEC13+DDX20,5.3177520161141023e-05
STRAP+DDX20,1.9289446741858873e-05
SNRPE+DDX20,1.2565434879136566e-05
SNRPB+DDX20,1.188077882258727e-05
CLNS1A+DDX20,2.3396026134125928e-06
DICER1+DDX20,8.649650132101347e-06
NUP153+DDX20,1.856333690284204e-05
SNUPN+DDX20,2.26425010983721e-05
SNRNP70+DDX20,9.745000569594148e-06
FBL+MPHOSPH10,0.0031568708883846
DDX55+MPHOSPH10,0.0248442123848419
IMP4+MPHOSPH10,0.0003176244002532
WDR12+MPHOSPH10,0.000838564384158
RPS11+MPHOSPH10,9.438916488002624e-05
RPS23+MPHOSPH10,0.0015245710161243
RPS9+MPHOSPH10,0.0020576295194033
NCL+MPHOSPH10,3.79732161256157e-06
NOP10+MPHOSPH10,0.000282676715051
PES1+MPHOSPH10,0.0005509647892309
NOL12+MPHOSPH10,0.0025635233805915
PDCD11+MPHOSPH10,0.0006392439985189
WDR46+MPHOSPH10,0.0043594095814685
RPS6+MPHOSPH10,9.983567484388028e-05
RPS14+MPHOSPH10,0.0003690655573321
RPS18+MPHOSPH10,0.0001307679185898
FTSJ3+MPHOSPH10,0.0015997708139489
RPS24+MPHOSPH10,0.0001676762919777
NMD3+MPHOSPH10,1.2874495737767e-05
RSL1D1+MPHOSPH10,0.0001226849865291
RPS19+MPHOSPH10,5.340901953365559e-05
RPS5+MPHOSPH10,0.0002191069266861
DTL+DCAF11,0.0153180401357991
DCAF17+DCAF11,0.0472364358737305
RAD9A+DKC1,8.099094649781908e-05
PIF1+DKC1,0.0436057234236492
PUS1+DKC1,0.0132432457825328
TMA16+EIF6,0.0106308814293765
DDX55+ESF1,0.004528337713323
BRIX1+ESF1,7.667050136883612e-06
PDCD11+ESF1,0.0036981728817539
WDR43+ESF1,0.0001952874198474
ESF1+PDCD11,0.0036981728817539
RBM28+PDCD11,0.0364750821411718
MPHOSPH10+PDCD11,0.0006392439985189
UTP3+PDCD11,0.0132682092409195
WDR12+PDCD11,0.0003460451401469
MRPS5+PDCD11,0.0105736281882781
ABT1+PDCD11,0.0027177192493535
MRPL13+PDCD11,0.0035776817346593
NSUN3+PDCD11,0.0012408323123364
RPS27L+PDCD11,0.000986115096144
BRIX1+PDCD11,0.0218038061046933
LYAR+PDCD11,0.0053333693186656
RPL3+PDCD11,0.0016812521366416
NOL12+PDCD11,0.0019392810018642
GTPBP4+PDCD11,0.0012650053938988
RRP15+PDCD11,0.0049797478463029
MDN1+PDCD11,2.5942644775103172e-05
BMS1+PDCD11,0.000998694498705
POLR1E+PDCD11,0.0043804987204469
PAK1IP1+PDCD11,0.0252630525401348
DDX17+PDCD11,0.0024665273102041
RPS14+PDCD11,0.0015895095048817
NGDN+PDCD11,0.0085601350058116
RPL9+PDCD11,0.00166956517862
RPF2+PDCD11,0.0033465836157956
RANBP3L+PDCD11,0.0023554482723966
TRMT6+WDR75,2.122904258030674e-08
DDX52+WDR75,0.0087506043896604
RPAP3+POLR1A,0.029225504745811
POLR3B+POLR1A,0.024444291043599
TAF1B+POLR1A,0.0475911711358111
POLR3H+POLR1A,0.0118974612037607
POLR3F+POLR1A,0.0063659016950548
RRP12+POLR1A,0.0213516009478273
WDR31+RPSA,4.699398536089008e-06
EXOSC7+UTP18,0.0346511148818179
NOL12+UTP18,0.0074615569095883
EXOSC2+UTP18,1.6915104672736062e-06
RUVBL1+NHP2,0.0011493587152494
PIF1+NHP2,0.006650501221846
BCCIP+NHP2,2.5730614239409047e-05
PUS1+NHP2,0.0379421587322034
RPS3+RPL10,0.0017680157447504
RPL13+RPL10,5.3524645892441817e-05
MRPL11+RPL10,7.763588188803819e-06
WDR31+RPL10,4.7472606604670915e-06
GSPT1+RPL10,0.0025929431625663
RPS24+RPL10,0.0010865471412801
RPS15+RPL10,0.0009267178745869
RPA3+POLR2K,0.0016964396628407
EIF3E+RPS21,0.0254943222807423
EDF1+RPS21,0.0083661294184787
RPS3+RPS21,0.0066141448329962
MRPL11+RPS21,6.4279866787318325e-06
LYAR+RPS21,0.0459864041619146
GSPT1+RPS21,0.0027455116159682
MMAA+UPRT,0.0065650838850923
MPHOSPH10+RPS23,0.0015245710161243
RPS3+RPS23,9.429092904896498e-05
MRPL11+RPS23,2.1844325473564888e-05
WDR31+RPS23,1.2431753892817295e-05
GSPT1+RPS23,0.0016802086109775
EIF4G1+RPS23,0.0006305523361036
RUVBL1+NUDC,0.0128802388157629
MPL+NUDC,0.03918924206038
MPHOSPH10+RPS18,0.0001307679185898
PSMC1+RPS18,4.570331739867785e-06
RPS11+RPS18,0.0422855778811913
RPL13+RPS18,1.894493803029139e-07
EEF2+RPS18,0.0013917321819658
MRPL11+RPS18,3.435277565524874e-06
LYAR+RPS18,0.0487067746726377
SERBP1+RPS18,0.0243933564132773
WDR31+RPS18,1.856432118973529e-06
GSPT1+RPS18,0.0031742021565686
RPS24+RPS18,4.4574221574663935e-05
RPS15+RPS18,0.0009783777344115
SEC61B+RPL18A,0.0035128916209543
PSMC1+RPL18A,2.6836914828080723e-05
MRPL11+RPL18A,1.8436490373099637e-05
LYAR+RPL18A,0.0482505299928942
TMA16+RPL18A,0.0174520608497484
WDR31+RPL18A,7.637453580979272e-06
RPL28+RPL18A,0.0035000860842547
MAP3K3+MAP2K6,0.0018362723587929
PIP4K2A+MAP2K6,0.0325421032037166
MAP3K9+MAP2K6,5.5136829989556245e-05
RPL37+RPL10L,0.0102113001508809
RPS3+RPL10L,0.0093660955575253
ZNF622+RPL10L,0.0056366459082129
RPS24+RPL10L,2.767684955309662e-05
RPL23+RPL10L,0.0190683099784244
RPL28+RPL10L,0.0402032738438033
RPS15+RPL10L,0.0007452354017536
PPHLN1+PUS7L,0.0343546514430921
TWF1+PUS7L,0.0034356060632798
RPS3+RPS20,0.0003332894973586
MRPL11+RPS20,1.1024942587205946e-05
RUVBL1+RPS20,0.0061028120085463
LYAR+RPS20,0.0315826228240061
HNRNPR+RPS20,8.344048113544695e-06
GSPT1+RPS20,0.0027512831638989
NACA+RPS20,0.0029664084605645
RPS15+RPS20,0.0134703733063846
EIF3E+RPS29,0.0010961655833953
RPL27A+RPS29,0.0076424252182545
ZFYVE9+STRAP,0.0058147889272931
LARP6+STRAP,4.1272060603407194e-06
DDX20+STRAP,1.9289446741858873e-05
TAF7+CDK7,8.645637445759476e-06
SFN+CDK7,0.0167791629704446
RPRD1A+CDK7,0.007282467916787
LSM5+SNRNP40,0.0147753027691993
LYAR+RPL38,0.0442754121810927
RPS3+RPL21,0.0021395729352664
MRPL11+RPL21,1.4859654637570538e-05
ZNF622+RPL21,0.0034942696106237
GSPT1+RPL21,0.0028449031966129
NACA+RPL21,0.0001359902480812
SNRNP200+WBP4,0.0062965195264059
GAR1+GNL3,0.0088702143845562
DHX37+GNL3,0.0196316045347467
GNL3L+GNL3,0.0250067392498846
TFB2M+GNL3,9.648581724174438e-06
DDX17+GNL3,0.0001220531087717
CLPP+RPS16,0.0310297940942244
RUVBL1+RPS16,0.0011649637354004
WDR31+RPS16,7.74034648509306e-05
METAP1D+METAP2,0.0274480375255706
ADAMTS2+ADAMTS8,0.0230916351510444
THSD1+ADAMTS8,1.5475209771792706e-05
IFT172+HSPB11,0.0048810530713411
CDC16+HSPB11,9.15613463760964e-05
IFT52+HSPB11,0.00021327664695
MRPL28+MRPL42,0.0124912352704587
PTCD3+MRPL42,3.4786160252154266e-08
MRPL44+MRPL42,0.0001744846891556
MRPL10+MRPL42,0.0022682706053658
MRPL1+MRPL42,0.0352344560169783
GADD45GIP1+MRPL42,0.0031517091277789
MRPL50+MRPL42,0.0125315916266902
MRPL45+MRPL42,0.0230141505833565
NAA38+SNRPD1,2.554759645612982e-06
XAB2+SNRPD1,0.0375578990137565
NDC1+SNRPD1,0.0169260972879826
NUFIP1+RUVBL2,0.0235019688444562
UPF1+RUVBL2,0.0282468172774233
AURKA+KIF18A,0.0090212362207749
MAD2L1+KIF18A,6.449870722847693e-08
NEK2+KIF18A,1.3605665956939203e-06
KIF14+KIF18A,2.5285286955824943e-05
CDC20+KIF18A,0.0001742245982115
CDK1+KIF18A,0.0123483670601963
FBL+WDR12,0.0004841173569562
CEBPZ+WDR12,8.086137746244525e-07
MPHOSPH10+WDR12,0.000838564384158
AAMP+WDR12,0.0363711298811145
DDX56+WDR12,0.0078377151157643
IMP4+WDR12,0.0001146575477833
NOP9+WDR12,0.0273078233642295
HEATR3+WDR12,0.0366139633629306
RPS9+WDR12,0.0024779558674204
DHX37+WDR12,0.0285825700780856
TTC27+WDR12,2.5507976926399532e-08
BRIX1+WDR12,0.0014693473616146
WDR55+WDR12,0.0243718081699871
NOL12+WDR12,0.0043652335486416
PDCD11+WDR12,0.0003460451401469
NOC3L+WDR12,0.0316140868014303
TRMT2B+WDR12,0.0075624467947379
DDX17+WDR12,0.0057564534930837
XPO1+WDR12,0.0194916155041442
FTSJ3+WDR12,0.0113730525264011
NMD3+WDR12,1.3873266583713086e-05
BOP1+WDR12,0.0465947798375049
EDF1+RPS19,8.338448168397476e-05
MPHOSPH10+RPS19,5.340901953365559e-05
IMP4+RPS19,0.0008345253046191
PSMC1+RPS19,1.0093498508512015e-05
MRPL11+RPS19,9.301013436765168e-06
LYAR+RPS19,0.0442826815164273
WDR31+RPS19,5.639249168186837e-06
MLLT1+POLR2F,0.0001110996682462
NCOR1+POLR2F,0.0447951081558568
UBXN7+POLR2F,0.0048079680576225
MYB+POLR2F,1.3093471042113128e-06
NFIA+POLR2F,0.0257125348222738
RTF1+POLR2F,0.0156181993032913
C9+PPIF,0.0051837448154914
ANKRD28+PPIF,0.008219079346623
RSPH3+RSPH1,0.0035513892805133
CCDC40+RSPH1,0.0001835758779253
PCGF6+ANAPC11,0.0001652843784564
TP53+BCCIP,0.0342411658222111
NHP2+BCCIP,2.5730614239409047e-05
PES1+BCCIP,0.002012997758725
CDK9+BCCIP,0.0344554623046843
CDKN1A+BCCIP,0.0044443746735048
FTSJ3+BCCIP,0.0089118815921893
RSL1D1+BCCIP,0.0037270702096352
TCERG1+RBM23,0.0001260117625957
ZW10+SPDL1,1.1398610820036864e-06
CCNB1+SPDL1,0.0061976433489901
MELK+SPDL1,0.0042993293309666
SKA2+SPDL1,9.922331198487684e-05
RAD51+MCPH1,0.0345582835173759
DCLRE1A+XPA,0.0023874919589392
RNF111+XPA,0.0103992125690596
PKNOX1+HMGB2,0.0065300534768332
DCTN4+DNAH10,0.0494648140392039
KPNB1+CCT5,0.0132131454861643
RUVBL1+CCT5,0.0396782884685715
SKP1+NAE1,0.0055733054253529
DENR+RPS7,0.0165753864056185
MRPL11+RPS7,0.0006847927176322
NOL12+RPS7,0.0035012130605896
MCTS1+RPS7,0.0002464642534658
WDR31+RPS7,0.0003215430880683
RPS15+RPS7,0.0007723407216641
MPHOSPH10+RPS6,9.983567484388028e-05
IMP4+RPS6,0.0007706436755783
PSMC1+RPS6,3.5385241838035313e-06
MRPL11+RPS6,3.140552093016423e-06
LYAR+RPS6,0.0460107654127281
NOL12+RPS6,0.0041658460742782
WDR31+RPS6,1.9145030533508123e-06
RPL6+RPS6,0.016512695814787
RPS24+RPS6,9.100168997883304e-05
RPS15+RPS6,0.0010302265237663
EIF3L+RPS6,0.0371927471389313
MYBL2+CCNF,0.0482454145968166
SKP1+CCNF,0.0373493811066021
CCNB1+CCNF,0.0246494701211403
CKS2+CCNF,0.028644733020538
CCP110+CCNF,0.0362591287288604
CDKN1A+CCNF,0.0403158861699285
NPTXR+RCN2,0.0202916896964857
FBXO33+PACRG,1.6756320662789597e-06
MORN3+PACRG,0.0018095451371235
RSPH9+PACRG,0.0019483347304813
MEIG1+PACRG,0.0036040493182644
PSMC1+RPL8,1.3020482505928237e-05
RPS3+RPL8,0.0338755489932924
MRPL11+RPL8,8.808628565970101e-06
EIF5A+RPL8,0.0089258782972591
LYAR+RPL8,0.0490324307742061
TMA16+RPL8,0.0229239757630809
WDR31+RPL8,4.172920309497378e-06
GSPT1+RPL8,0.0025287753172637
RPS15+RPL8,0.0201894517945174
RBM28+NOP56,0.0005671733883495
NOL12+NOP56,0.0133395820541025
KLC4+KIF5A,0.016127107213858
GRIA4+KIF5A,0.0153126923125898
KIF5C+KIF5A,0.0003455632869481
GRIA3+KIF5A,0.0199834192104436
SUPT3H+AK6,0.0004426954630476
USP27X+AK6,0.0055257277317692
GTF2F1+POLR2H,0.0096122562343187
TUBGCP4+HAUS6,0.0101992113869384
NUP54+GEMIN2,0.0016272369753373
GEMIN5+GEMIN2,0.0011475538416648
DDX20+GEMIN2,0.0001814979247902
NDC1+GEMIN2,0.0089351637286668
NXT2+KPNB1,0.0008984234321908
CCT5+KPNB1,0.0132131454861643
CCT2+KPNB1,0.0119769687658476
TPX2+KPNB1,0.0238006920693355
NFATC1+KPNB1,5.2883659879360953e-05
KPNA2+KPNB1,0.041430712499771
SNUPN+KPNB1,0.0133171544938155
TWIST1+WDR5,2.0394316224745128e-05
SMYD3+WDR5,0.0011355146425422
RSL24D1+RPL7,0.00675742529257
PSMC1+RPL7,5.128469378606495e-06
RPL13+RPL7,5.476078702047692e-06
MRPL11+RPL7,3.7462648114072017e-06
LYAR+RPL7,0.0496385282088485
TMA16+RPL7,0.0262305256538003
WDR31+RPL7,2.104055490602396e-06
RPL6+RPL7,0.0300508543885125
RPS24+RPL7,7.52904284207419e-05
RPS15+RPL7,0.0009533353980882
HSPB11+IFT52,0.00021327664695
SUFU+IFT52,0.0005882297974242
DNAH17+DNAH2,0.0046437955782044
ATM+DNA2,0.0003539803125798
POLE3+DNA2,0.0234393278863142
RFC3+DNA2,0.0084448148313087
RFC1+DNA2,8.064674495178384e-05
CHEK1+DNA2,0.036171069973102
MMS19+DNA2,0.0001696752894565
LIG4+DNA2,0.0012413992316491
DMC1+RPA2,0.0472371057267768
TIPIN+RPA2,0.0181603202180718
CCNT1+MNAT1,0.0346044250593236
LMO1+MNAT1,0.0456494476036785
GATA2+MNAT1,0.0005402353113109
CBFB+MNAT1,0.0087160843825879
GTF2A1+MNAT1,0.0140485174283769
WDR82+CSTF3,0.0329107072084037
CPSF7+CSTF3,6.695861052633776e-05
SRSF5+CSTF3,0.016764797287498
TDG+SUMO3,0.0063110738708802
